,date_created,user,tweet,user_mention,retweet_count,retweeted,location,followers,following,verfied,hashtag,comment,likes,type
0,Tue Jul 14 09:27:17 +0000 2020,SamsungSA,@sekomepapago This is information that should be discussed when purchasing the unit between the customer and the store. Please read up here https://t.co/1yhvxV78Iy for more information.^nm,sekomepapago,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Tue Jul 14 11:36:35 +0000 2020,SamsungSA,"@thamieza Please send through your query to tellus@samsung.com, and we will gladly assist you with the issue.^nm",thamieza,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Wed Jul 15 06:43:49 +0000 2020,SamsungSA,"@Campeey Thanks! If that's the case, We strongly recommend you reach out your region of support for better assistance on 0800 726 7864 ^nm",Campeey,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Wed Jul 15 07:10:15 +0000 2020,SamsungSA,"@mandy_ord Hi Mandy,

Please email tellus@samsung.com ^np",mandy_ord,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Wed Jul 15 12:29:27 +0000 2020,SamsungSA,"@TrishaBhagwan Hi Trisha, please send a email to tellus@samsung.com we will get back to you. ^^LP",TrishaBhagwan,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Wed Jul 15 12:35:12 +0000 2020,SamsungSA,"@VNdevu Hi Vuyokazi, please send a email to tellus@samsung.com we will get back to you ^^LP",VNdevu,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Thu Jul 16 08:07:52 +0000 2020,SamsungSA,"@mohsiena_aswat Hi Mohsiena,

Please email tellus@samsung.com ^np",mohsiena_aswat,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Fri Jul 17 07:58:22 +0000 2020,SamsungSA,"@alwyn_smit Hi Alwyn,

An exchange has been logged for your unit. An agent from the relevant department will be in touch with you. 

Apologies for any inconvenience. ^np",alwyn_smit,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Fri Jul 17 12:04:52 +0000 2020,SamsungSA,Congratulations 👏 fam! #SisonkeWithGalaxy 😉 ^MM https://t.co/VgA9lEJgUj,Nan,0,False,"Johannesburg, South Africa",572299,269,True,SisonkeWithGalaxy,0,26,Influencer
0,Fri Jul 17 15:31:36 +0000 2020,SamsungSA,"↙️ Big, Bigger, Samsung 98"" Q900R QLED 8K Smart TV ↗️

Do YOU need - or - want a SUPER BIG TV?
🖱️ https://t.co/kZuuJPxxsB https://t.co/Y9guai1BWQ",Nan,54,False,"Johannesburg, South Africa",572299,269,True,Nan,0,968,Influencer
0,Sat Jul 18 05:00:00 +0000 2020,SamsungSA,"We can all do with that little bit of extra fridge space ... ?

Samsung French Door Fridge\Freezer Range
🖱️ https://t.co/1OnswZJyoc https://t.co/frKzL01TQE",Nan,1,False,"Johannesburg, South Africa",572299,269,True,Nan,0,3,Influencer
0,Sat Jul 18 06:44:22 +0000 2020,SamsungSA,@1_mario1605 How can we assist? ^nm,1_mario1605,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Sat Jul 18 07:57:59 +0000 2020,SamsungSA,@1_mario1605 Can you please provide us with your email address or call us on 0860726786. Thanks .^nm,1_mario1605,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Sat Jul 18 08:15:09 +0000 2020,SamsungSA,@1_mario1605 We'll check and respond.^nm,1_mario1605,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Sat Jul 18 08:17:43 +0000 2020,SamsungSA,"@mattybann Please send through your query to tellus@samsung.com, and we will arrange an engineer visit.^nm",mattybann,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Sat Jul 18 08:38:11 +0000 2020,SamsungSA,"@mattybann Great, we'll check and respond.^nm",mattybann,0,False,"Johannesburg, South Africa",572299,269,True,Nan,1,0,Influencer
0,Sat Jul 18 10:01:02 +0000 2020,SamsungSA,"Get the 65” Q60R #QLEDTV and get cosy on your couch with your fav shows on its amazing display. 👀

Safely visit a #SamsungStore near you to get this and other great deals. 

Deal valid 18-31 July. Valid while stocks last. https://t.co/mXzsOa5XEL",Nan,1,False,"Johannesburg, South Africa",572299,269,True,QLEDTV,0,7,Influencer
0,Sat Jul 18 10:56:00 +0000 2020,SamsungSA,"Couch ✅  Popcorn ✅ Blanket ✅

…what’s missing? This great #SamsungStore deal on the 75” 4K UHD TV!

Safely visit a #SamsungStore near you to get this and other great deals. 

Deals Valid 18-31 July. Valid while stocks last. https://t.co/HaJEbMgjjQ",Nan,0,False,"Johannesburg, South Africa",572299,269,True,SamsungStore,0,3,Influencer
0,Fri Jan 24 17:45:30 +0000 2020,liveamp,#Hamaba💃🏽🔥🔥🔥 https://t.co/5Ws9FgtzYJ,Nan,1,False,South Africa,938050,1618,True,Hamaba,0,8,Influencer
0,Fri Jan 24 17:45:39 +0000 2020,liveamp,HARD! https://t.co/6VeBu9iMff,Nan,1,False,South Africa,938050,1618,True,Nan,0,4,Influencer
0,Fri Jan 24 17:49:34 +0000 2020,liveamp,"Hamba wena uzongikhumbula 🎶 
📸: @stillsbytom 
#LiveAMP https://t.co/pgqRp4xddd",stillsbytom,8,False,South Africa,938050,1618,True,LiveAMP,0,119,Influencer
0,Fri Jan 24 17:50:41 +0000 2020,liveamp,"#MegaMix LET’S GO!!!!
@DJJawz 🔥🙌🏽🔥🙌🏽🔥🙌🏽",DJJawz,1,False,South Africa,938050,1618,True,MegaMix,0,7,Influencer
0,Fri Jan 24 17:51:34 +0000 2020,liveamp,Let’s GO! 🔥🔥🔥 https://t.co/gIRxtkuTu4,Nan,2,False,South Africa,938050,1618,True,Nan,0,6,Influencer
0,Fri Jan 24 17:51:50 +0000 2020,liveamp,It’s too much! https://t.co/O7gTFz3m95,Nan,1,False,South Africa,938050,1618,True,Nan,0,5,Influencer
0,Fri Jan 24 17:54:13 +0000 2020,liveamp,"STYLE ICON🥇
@LamiezHolworthy #LiveAMP https://t.co/OXDYIAyWyr",LamiezHolworthy,10,False,South Africa,938050,1618,True,LiveAMP,0,260,Influencer
0,Fri Jan 24 17:58:03 +0000 2020,liveamp,"AREYENG SANDTON!💃🏽
@FOCALISTIC @BontleSmith @Kamo_mphelaxx",FOCALISTIC,3,False,South Africa,938050,1618,True,Nan,0,20,Influencer
0,Fri Jan 24 18:07:29 +0000 2020,liveamp,"@qwabe_twins_ now is your time! 🙌🏽 
#LiveAMP https://t.co/UH4qiOwsBS",qwabe_twins_,10,False,South Africa,938050,1618,True,LiveAMP,0,91,Influencer
0,Fri Jan 24 18:10:29 +0000 2020,liveamp,The official pre party to all parties - this is #LiveAMP 💃🏽🔥 https://t.co/BrXQbaFgXQ,Nan,10,False,South Africa,938050,1618,True,LiveAMP,0,257,Influencer
0,Fri Jan 24 18:11:36 +0000 2020,liveamp,Thank you for tuning in 🙌🏽 https://t.co/6rFiUwddMx,Nan,1,False,South Africa,938050,1618,True,Nan,0,10,Influencer
0,Fri Jan 24 18:22:27 +0000 2020,liveamp,"CHOMI AREYENG SANDTON💥
@FOCALISTIC @Kamo_mphelaxx @BontleSmith #LiveAMP https://t.co/0qSiAszgfN",FOCALISTIC,52,False,South Africa,938050,1618,True,LiveAMP,0,285,Influencer
0,Mon Jan 27 08:20:38 +0000 2020,liveamp,"@qwabe_twins_ feat. @DJTira - Hamba 
👇🏽 👇🏽 👇🏽

https://t.co/ZT6hZzG4rH",qwabe_twins_,2,False,South Africa,938050,1618,True,Nan,0,7,Influencer
0,Mon Jan 27 08:26:58 +0000 2020,liveamp,"@DJJawz - #MegaMix 
👇🏽 👇🏽 👇🏽

https://t.co/Wd2WOHtgQj",DJJawz,0,False,South Africa,938050,1618,True,MegaMix,0,0,Influencer
0,Mon Jan 27 08:31:40 +0000 2020,liveamp,"@FOCALISTIC, @Kamo_mphelaxx &amp; @BontleSmith - Sandton 
👇🏽 👇🏽 👇🏽

https://t.co/2JJT8H0d3C",FOCALISTIC,0,False,South Africa,938050,1618,True,Nan,0,3,Influencer
0,Thu Jan 30 11:31:16 +0000 2020,liveamp,"Big, bigger, biggest, SUPA Ⓜ️EGA!
This Friday we’re taking it all the way to the top with @akaworldwide @rikyrickworld &amp; @DJTira.🔥
19H30 on @Official_SABC1, prepare to be UNLOCKED.🔓
#LiveAMP https://t.co/KL5Cd3Arwq",akaworldwide,8,False,South Africa,938050,1618,True,LiveAMP,0,43,Influencer
0,Thu Jan 30 12:30:18 +0000 2020,liveamp,Its Summer Time whenever the boys are around.🌞 Make sure to set your alarm for 19H30 sharp to catch @MiCasaMusic on #LiveAMP this Friday! 🌊🏄🏽‍♂️ https://t.co/24nqyuFkmx,MiCasaMusic,4,False,South Africa,938050,1618,True,LiveAMP,0,27,Influencer
0,Thu Jan 30 16:46:40 +0000 2020,liveamp,"NOBODY GON’ SHAKE MY CONFIDENCE😤

This Friday we let loose with @akaworldwide @rikyrickworld &amp; @DJTira on #LiveAMP performing #FREE 🧨💥 

ITS. ABOUT. TO GO. DOWN - you’ve been warned! ⚠️
#LiveAMP https://t.co/YBx5rGBiIh",akaworldwide,67,False,South Africa,938050,1618,True,LiveAMP,0,436,Influencer
0,Fri Jan 31 09:44:18 +0000 2020,liveamp,"FLASHBACK FRIDAY⚡️
@FOCALISTIC @BontleSmith @Kamo_mphelaxx @DJTira. 
Click on the link in the bio to watch their performance on our YouTube channel.
📸: @stillsbytom 
#LiveAMP https://t.co/A4dnbukjuv",FOCALISTIC,19,False,South Africa,938050,1618,True,LiveAMP,0,445,Influencer
0,Fri Jan 31 09:58:58 +0000 2020,liveamp,"Who are the Top 5️⃣ upcoming artists we should look out for in 2020? 👀 

Tag them below👇🏽...
#LiveAMP",Nan,18,False,South Africa,938050,1618,True,LiveAMP,0,174,Influencer
0,Fri Jan 31 13:25:05 +0000 2020,liveamp,"BHOVAMANIA⚡️ 
Last time @akaworldwide was on #LiveAMP he pulled out all the stops - this Friday we go BIGGER, BETTER, SUPA Ⓜ️EGA‼️
Catch the #FREE performance this Friday at 19H30 on @Official_SABC1.🔥 https://t.co/QsXmIMx9kl",akaworldwide,14,False,South Africa,938050,1618,True,LiveAMP,0,59,Influencer
0,Fri Jan 31 14:38:33 +0000 2020,liveamp,"You know the vibes🔋
19H30 we take over your screens serving you nothing but the hottest hits in the country. #LiveAMP https://t.co/3ZcKpfahaA",Nan,5,False,South Africa,938050,1618,True,LiveAMP,0,37,Influencer
0,Fri Jan 31 15:12:15 +0000 2020,liveamp,"F.R.E.E. FRIDAY🔥🔥🔥
We’ve got something major planned for tonight, do yourself a favour and tune in!  #LiveAMP https://t.co/2MLdF3eMjk",Nan,10,False,South Africa,938050,1618,True,LiveAMP,0,57,Influencer
0,Fri Jan 31 15:23:53 +0000 2020,liveamp,"NOBODY GON’ SHAKE MY CONFIDENCE 😈
@akaworldwide #LiveAMP https://t.co/VU2c9dNhBb",akaworldwide,11,False,South Africa,938050,1618,True,LiveAMP,0,50,Influencer
0,Fri Jan 31 16:13:32 +0000 2020,liveamp,"TOUCHDOWN SUPA Ⓜ️EGA‼️

We’re taking it from 0-100 with @akaworldwide @rikyrickworld &amp; @DJTira performing #FREE🔥 
19H30 on @Official_SABC1, tune in and catch a vibe! #LiveAMP https://t.co/PAf8Q5eaed",akaworldwide,52,False,South Africa,938050,1618,True,FREE,0,346,Influencer
0,Fri Jan 31 16:31:44 +0000 2020,liveamp,"SUMMER TIME🌞
@MiCasaMusic #LiveAMP https://t.co/O8O8FXNk42",MiCasaMusic,4,False,South Africa,938050,1618,True,LiveAMP,0,39,Influencer
0,Fri Jan 31 16:49:27 +0000 2020,liveamp,BANG🧨💥 https://t.co/S5E7s6OHF7,Nan,2,False,South Africa,938050,1618,True,Nan,0,6,Influencer
0,Fri Jan 31 16:58:12 +0000 2020,liveamp,"Behind door number 2 &amp; 3⭐️
#LiveAMP https://t.co/RZCGOYjhVe",Nan,6,False,South Africa,938050,1618,True,LiveAMP,0,55,Influencer
0,Fri Jan 31 17:14:59 +0000 2020,liveamp,"@MiCasaMusic ready to serve you some serious vibes on tonight show, tell your friends to tell their friends to tune in. 🌊🏄🏽‍♂️
 #LiveAMP https://t.co/ZFObeAV5YD",MiCasaMusic,1,False,South Africa,938050,1618,True,LiveAMP,0,11,Influencer
0,Fri Jan 31 17:18:06 +0000 2020,liveamp,"You know it’s a party whenever @SowetosFinest is in the building🔥
Get your dancing shoes ready! #LiveAMP https://t.co/HL3ymc9CGi",SowetosFinest,4,False,South Africa,938050,1618,True,LiveAMP,0,43,Influencer
0,Fri Jan 31 17:29:21 +0000 2020,liveamp,"@speedstabro has something to tell you 🗣🗣🗣
#LiveAMP https://t.co/dSJz3IV6Qr",speedstabro,0,False,South Africa,938050,1618,True,LiveAMP,0,5,Influencer
0,Fri Jan 31 17:38:57 +0000 2020,liveamp,"REAL STUFF🇿🇦
@speedstabro #LiveAMP https://t.co/m0pcKFwJPD",speedstabro,7,False,South Africa,938050,1618,True,LiveAMP,0,49,Influencer
0,Fri Jan 31 17:39:11 +0000 2020,liveamp,"Si on! 🔥🔥🔥
#LiveAMP",Nan,3,False,South Africa,938050,1618,True,LiveAMP,0,16,Influencer
0,Fri Jan 31 17:40:54 +0000 2020,liveamp,Hope errr body tuned in! 🔥 https://t.co/wwDa2aOSTx,Nan,3,False,South Africa,938050,1618,True,Nan,0,14,Influencer
0,Fri Jan 31 17:41:36 +0000 2020,liveamp,Extremely!🧨💥 https://t.co/bbI0ks96Hj,Nan,1,False,South Africa,938050,1618,True,Nan,0,4,Influencer
0,Fri Jan 31 17:41:39 +0000 2020,liveamp,🙏🙏🙏🙏 https://t.co/yLEUUVOBn8,Nan,0,False,South Africa,938050,1618,True,Nan,0,2,Influencer
0,Fri Jan 31 17:47:00 +0000 2020,liveamp,"@MiCasaMusic with a show stopping performance of #SummerTime to start the show.🌞
#LiveAMP https://t.co/5cZV3jecco",MiCasaMusic,3,False,South Africa,938050,1618,True,SummerTime,0,20,Influencer
0,Fri Jan 31 17:47:01 +0000 2020,liveamp,Always! https://t.co/ukSfLDePUn,Nan,0,False,South Africa,938050,1618,True,Nan,0,3,Influencer
0,Fri Jan 31 17:47:06 +0000 2020,liveamp,Stay tuned - we got you covered🤘🏽 https://t.co/Cz5aejzSlo,Nan,1,False,South Africa,938050,1618,True,Nan,0,5,Influencer
0,Fri Jan 31 17:54:18 +0000 2020,liveamp,"Pretty in blue 💙
@LamiezHolworthy #LiveAMP https://t.co/VXSfAHoeTs",LamiezHolworthy,3,False,South Africa,938050,1618,True,LiveAMP,0,147,Influencer
0,Fri Jan 31 17:54:57 +0000 2020,liveamp,Yes it is! We’ll wait back soon. #LiveAMP https://t.co/dlhSPVvw5G,Nan,1,False,South Africa,938050,1618,True,LiveAMP,0,2,Influencer
0,Fri Jan 31 17:55:46 +0000 2020,liveamp,Hopefully we’ll be back soon 😉!!stay tuned.. ❤️ https://t.co/uJh2FG7vZG,Nan,1,False,South Africa,938050,1618,True,Nan,0,4,Influencer
0,Fri Jan 31 17:56:05 +0000 2020,liveamp,He’s on right now ❤️❤️🔥🔥🔥 https://t.co/aiBcmY9Ugq,Nan,3,False,South Africa,938050,1618,True,Nan,0,16,Influencer
0,Fri Jan 31 18:06:17 +0000 2020,liveamp,"Pretty in blue 💙
@LamiezHolworthy #LiveAMP https://t.co/qpumKwCs4u",LamiezHolworthy,4,False,South Africa,938050,1618,True,LiveAMP,0,242,Influencer
0,Fri Jan 31 18:08:53 +0000 2020,liveamp,"BHOVAMANIA 😤😤😤
@akaworldwide @rikyrickworld @DJTira #LiveAMP",akaworldwide,10,False,South Africa,938050,1618,True,LiveAMP,0,57,Influencer
0,Fri Jan 31 18:27:47 +0000 2020,liveamp,"Take care of the music and the music will take of you.🤞🏽
@rikyrickworld @akaworldwide #LiveAMP https://t.co/BOrbFh8LmH",rikyrickworld,20,False,South Africa,938050,1618,True,LiveAMP,0,142,Influencer
0,Fri Jan 31 18:28:13 +0000 2020,liveamp,🍉 https://t.co/w3ISvA5Fgu,Nan,2,False,South Africa,938050,1618,True,Nan,0,2,Influencer
0,Fri Jan 31 18:28:35 +0000 2020,liveamp,Big S/O to @LifeOfNivo 🙌🏽 https://t.co/r0F4gLUPed,LifeOfNivo,2,False,South Africa,938050,1618,True,Nan,0,9,Influencer
0,Fri Jan 31 18:29:53 +0000 2020,liveamp,🔥🔥🔥🔥🔥 https://t.co/VaqQkIvvqv,Nan,1,False,South Africa,938050,1618,True,Nan,0,4,Influencer
0,Fri Jan 31 18:34:53 +0000 2020,liveamp,"U N L O C K E D 🔓
@akaworldwide #LiveAMP https://t.co/F47wQSdIzC",akaworldwide,9,False,South Africa,938050,1618,True,LiveAMP,0,58,Influencer
0,Fri Jan 31 18:35:29 +0000 2020,liveamp,BIG FACTS💯 https://t.co/SQUJlKDy3m,Nan,1,False,South Africa,938050,1618,True,Nan,0,7,Influencer
0,Fri Jan 31 18:36:40 +0000 2020,liveamp,Thank you for tuning in fam🔥🔥🔥 https://t.co/helfHO9goK,Nan,7,False,South Africa,938050,1618,True,Nan,0,32,Influencer
0,Fri Jan 31 18:42:28 +0000 2020,liveamp,"BHOV - BHOVA - BHOVAMANIA⚡️
#LiveAMP https://t.co/Fcr8Zj0f5E",Nan,6,False,South Africa,938050,1618,True,LiveAMP,0,32,Influencer
0,Fri Jan 31 18:44:05 +0000 2020,liveamp,BIG TIME🙌🏽 https://t.co/hZoIR88nnL,Nan,5,False,South Africa,938050,1618,True,Nan,0,23,Influencer
0,Fri Jan 31 18:53:20 +0000 2020,liveamp,"Stepping into the weekend like..
@akaworldwide @rikyrickworld @DJTira #LiveAMP https://t.co/r2kZ34BYlt",akaworldwide,55,False,South Africa,938050,1618,True,LiveAMP,0,360,Influencer
0,Fri Jan 31 19:00:20 +0000 2020,liveamp,"We feel F.R.E.E. this Friday, how you feelin? 
#LiveAMP https://t.co/ooZ2MUta2Y",Nan,28,False,South Africa,938050,1618,True,LiveAMP,0,139,Influencer
0,Fri Jan 31 19:11:18 +0000 2020,liveamp,"NO MISTAKES‼️
Thank you for tuning in and rocking with us for yet another season - we out!✌🏽
#LiveAMP https://t.co/FLWfPzKbln",Nan,21,False,South Africa,938050,1618,True,LiveAMP,0,139,Influencer
0,Tue Feb 04 10:32:51 +0000 2020,liveamp,"@MiCasaMusic - Summer Time [Live AMP Performance] 

https://t.co/1AOUdQtifB https://t.co/V11mD5Iq78",MiCasaMusic,9,False,South Africa,938050,1618,True,Nan,0,55,Influencer
0,Tue Feb 04 10:47:10 +0000 2020,liveamp,"@akaworldwide feat. @rikyrickworld &amp; @DJTira - F.R.E.E. [Live AMP Performance] 

https://t.co/050oLrFdTs https://t.co/3CeXLghwQO",akaworldwide,9,False,South Africa,938050,1618,True,Nan,0,36,Influencer
0,Tue Feb 04 15:51:34 +0000 2020,liveamp,The Bhova Bop💥,Nan,0,False,South Africa,938050,1618,True,Nan,1,6,Influencer
0,Tue Feb 11 15:35:02 +0000 2020,liveamp,"An icon in the truest sense of the word. You’ve built a legacy that will stand the test of time, thank you for your contribution to the crafts.

Gone but never forgotten - Rest In Power Joseph Shabalala.💫
#RIPJosephShabalala https://t.co/Dpa8wN5H8F",Nan,3,False,South Africa,938050,1618,True,RIPJosephShabalala,0,44,Influencer
0,Fri Feb 14 12:41:52 +0000 2020,liveamp,"The biggest music show in the land 🏆 We are proud to announce that we’ve been nominated at this years  @SAFTAS1 under the category “Best Entertainment Programme”.
Onwards &amp; upwards!🚀 
#SAFTAs14 #LiveAMP https://t.co/nsO9FWGt8M",SAFTAS1,3,False,South Africa,938050,1618,True,SAFTAs14,0,44,Influencer
0,Fri Feb 14 13:53:30 +0000 2020,liveamp,"LET’S GO🚀🚀🚀
@Official_SABC1. 
#LiveAMP https://t.co/cTwo8A3GZ8",Official_SABC1,2,False,South Africa,938050,1618,True,LiveAMP,0,13,Influencer
0,Mon Feb 17 09:01:19 +0000 2020,liveamp,"We just hit 100K on Instagram🥳
Thank you for following and supporting team #LiveAMP https://t.co/Ltv4JD2ETs",Nan,6,False,South Africa,938050,1618,True,LiveAMP,0,166,Influencer
0,Mon Feb 17 09:34:54 +0000 2020,liveamp,"DROP OF THE WEEK 🧨💥 

This week we’re vibing to the new kid on the block @KRSWRD’s brand new single #IDont✌🏾

Stream/download the single and tell us how many “🔥"" out of 5 you would give it. #LiveAMP 

https://t.co/YGObiUeIby https://t.co/4czyZLSswP",KRSWRD,18,False,South Africa,938050,1618,True,IDont,0,34,Influencer
0,Mon Feb 17 09:36:29 +0000 2020,liveamp,Catch #LiveAMP Every Friday at 19H30 only on @Official_SABC1 🔥🔥#YourSummerStories https://t.co/cTwo8A3GZ8,Official_SABC1,1,False,South Africa,938050,1618,True,LiveAMP,0,26,Influencer
0,Mon Feb 17 09:40:00 +0000 2020,liveamp,@emteethehustla_ In Emtee We Trust 🔥🔥🔥,emteethehustla_,31,False,South Africa,938050,1618,True,Nan,1,306,Influencer
0,Fri Mar 27 16:21:24 +0000 2020,liveamp,"#LiveAMP back on your screens tonight at 19H30 on @Official_SABC1. 🔥🔥🔥

ITS. ABOUT. TO. GO. DOWN!",Official_SABC1,1,False,South Africa,938050,1618,True,LiveAMP,0,32,Influencer
0,Fri Mar 27 16:26:44 +0000 2020,liveamp,LETS GET IT 🚀🚀🚀 https://t.co/9T8sO5vHzq,Nan,1,False,South Africa,938050,1618,True,Nan,0,9,Influencer
0,Fri Mar 27 17:33:27 +0000 2020,liveamp,"@Blaqdiamond150 kickstarting the show with #iBhanoyi ✈️ 

Tune in and let’s vibe! #LiveAMP🔥",blaqdiamond150,0,False,South Africa,938050,1618,True,iBhanoyi,0,4,Influencer
0,Fri Mar 27 17:33:55 +0000 2020,liveamp,Glad you’re tuned in fam 📺 https://t.co/xjHww4WUFP,Nan,2,False,South Africa,938050,1618,True,Nan,0,7,Influencer
